ts,device,volt,curr,temp_c,status_code
2026-01-01 04:55:00,PCS-01,381.8936408112908,-16.30456062425327,28.117278232395336,0
2026-01-01 05:00:00,PCS-01,376.9766429574962,2.02867369468682,30.23864438786933,0
2026-01-01 05:05:00,PCS-01,379.5521405505583,-44.345530903073566,23.37711000414664,0
2026-01-01 05:10:00,PCS-01,377.6587846914509,9.533320601217083,31.87756064724492,0
2026-01-01 05:15:00,PCS-01,380.43524735176584,8.679409683928407,28.229563233343654,0
2026-01-01 05:20:00,PCS-01,372.7793831228069,14.525787441341958,28.690284815613744,0
2026-01-01 05:25:00,PCS-01,380.14381725687343,65.62847139406804,25.959680645918002,0
2026-01-01 05:30:00,PCS-01,375.24308294690906,-21.063572515860642,26.36895065030099,0
2026-01-01 05:35:00,PCS-01,382.2633700972545,-5.851914536913822,25.563960507243994,0
2026-01-01 05:40:00,PCS-01,379.1048950107499,10.292655608891039,30.321450795616098,0
2026-01-01 05:45:00,PCS-01,375.4112344275998,-117.57492069710138,27.540616319084368,0
2026-01-01 05:50:00,PCS-01,375.1356756439741,34.52603900086694,30.599488181781126,0
2026-01-01 05:55:00,PCS-01,386.0425343942128,-21.497770495813743,26.531147928234414,0
2026-01-01 06:00:00,PCS-01,379.89770407417035,32.96055117350119,30.862412649807208,0
2026-01-01 06:05:00,PCS-01,379.1796010736188,24.89374567562932,25.44704990140612,0
2026-01-01 06:10:00,PCS-01,387.1051009593984,22.59974959507208,26.762834716539647,0
2026-01-01 06:15:00,PCS-01,377.97835726499335,-2.26577312864706,27.705225612942968,0
2026-01-01 06:20:00,PCS-01,378.79481097324253,-7.158352653824628,29.71291983575507,0
2026-01-01 06:25:00,PCS-01,380.30147890314834,-50.05948766066702,29.40877991455062,0
2026-01-01 06:30:00,PCS-01,383.38479767336446,23.97684236013398,30.033032721649782,0
2026-01-01 06:35:00,PCS-01,377.89357951459493,-33.47772252107486,27.66831724100603,0
2026-01-01 06:40:00,PCS-01,378.7501959758586,30.693588578539,30.467065824193575,0
2026-01-01 06:45:00,PCS-01,380.573025577669,-26.554563648947777,27.438952148689452,0
2026-01-01 06:50:00,PCS-01,382.0792607687877,-4.310094406487198,30.076300356289607,0
2026-01-01 06:55:00,PCS-01,374.22114861442356,-45.17161271685451,34.56404493376697,0
2026-01-01 07:00:00,PCS-01,380.07948204867034,8.744041713795259,24.525392735499715,0
2026-01-01 07:05:00,PCS-01,380.76171488023647,59.83143013664567,27.73205260022383,0
2026-01-01 07:10:00,PCS-01,380.1340964118801,-2.7211296753798457,25.618008426458903,0
2026-01-01 07:15:00,PCS-01,378.5939634141369,16.49271285115042,30.063151272082163,0
2026-01-01 07:20:00,PCS-01,383.30357666825535,21.917046400095778,29.583979810274865,0
2026-01-01 07:25:00,PCS-01,380.1552550958751,39.43610509631115,28.70209774632527,0
2026-01-01 07:30:00,PCS-01,380.6026651169799,-15.786695003602702,25.289319153751688,0
2026-01-01 07:35:00,PCS-01,379.3648939723931,-11.301073536203788,26.865287815087587,0
2026-01-01 07:40:00,PCS-01,376.55269709190185,-44.911915538412536,25.168217513174994,0
2026-01-01 07:45:00,PCS-01,382.77930474286677,33.34922086869988,25.830785895739837,0
2026-01-01 07:50:00,PCS-01,377.33865628930556,58.33666354472315,29.656529981061926,0
2026-01-01 07:55:00,PCS-01,382.2174612046375,37.436208618363224,28.399384338824113,0
2026-01-01 08:00:00,PCS-01,384.43094236668435,28.237184823973433,26.716406162960055,0
2026-01-01 08:05:00,PCS-01,377.45006300211844,-50.09366236054469,28.511235042073714,0
2026-01-01 08:10:00,PCS-01,374.6039651462331,13.684281186078584,30.27109542388692,0
2026-01-01 08:15:00,PCS-01,378.75296256156014,-20.141437167570942,29.212218421389256,0
2026-01-01 08:20:00,PCS-01,377.5703360491518,2.786508808165096,27.33889668641632,0
2026-01-01 08:25:00,PCS-01,377.317876688152,19.804321201497082,34.77420557383784,0
2026-01-01 08:30:00,PCS-01,378.3338181721539,2.275310721709678,24.155075677502555,0
2026-01-01 08:35:00,PCS-01,382.9114526379325,-79.61346229944917,29.767670560760596,0
2026-01-01 08:40:00,PCS-01,380.77495887726127,-53.05609525470528,28.37332459034241,0
2026-01-01 08:45:00,PCS-01,380.8101932849827,42.41957419480083,31.528062325850538,0
2026-01-01 08:50:00,PCS-01,378.9706514465915,-19.48821802057698,32.72286973549961,0
2026-01-01 08:55:00,PCS-01,381.60122323824356,42.37564962298278,31.336788915567098,0
2026-01-01 09:00:00,PCS-01,381.06816271665696,-31.291015568761825,27.81382196278013,0
2026-01-01 09:05:00,PCS-01,380.04665157027205,-4.57921069332285,26.372761576445555,0
2026-01-01 09:10:00,PCS-01,379.9866761532297,3.770838617872951,27.641020423047973,0
2026-01-01 09:15:00,PCS-01,376.84146929237494,-40.63839852513381,27.622411590605978,0
2026-01-01 09:20:00,PCS-01,377.52198935110044,-36.85894116849354,30.454660416040053,0
2026-01-01 09:25:00,PCS-01,383.62511967636374,-24.866818257518347,24.55171403358962,0
2026-01-01 09:30:00,PCS-01,377.55251378870037,-55.29996910024221,27.600569954310973,0
2026-01-01 09:35:00,PCS-01,381.1695731590344,4.547592905880221,26.023896929126074,0
2026-01-01 09:40:00,PCS-01,382.3227369093049,33.97117609975249,19.600002389865633,0
2026-01-01 09:45:00,PCS-01,375.5978130890241,-51.726847999870316,27.252380766463908,0
2026-01-01 09:50:00,PCS-01,382.4053659345171,40.05667979810434,21.12548463578734,0
2026-01-01 09:55:00,PCS-01,384.78544714250967,52.385019827566815,30.08753990442709,0
2026-01-01 10:00:00,PCS-01,381.5914037924518,-58.25878689880514,26.426837755659342,0
2026-01-01 10:05:00,PCS-01,381.22152387045526,37.413857441404105,30.734253382996187,0
2026-01-01 10:10:00,PCS-01,381.2383359668183,4.3596052457194014,27.06846628225153,0
2026-01-01 10:15:00,PCS-01,380.56939072435966,2.600460015735919,30.44990786181753,0
2026-01-01 10:20:00,PCS-01,374.43515464052257,-5.991721530919869,25.744501364118737,0
2026-01-01 10:25:00,PCS-01,378.7770879611082,40.27467439389443,26.908450627375753,0
2026-01-01 10:30:00,PCS-01,383.69012015898096,-0.3822310171441531,31.063173777530615,0
2026-01-01 10:35:00,PCS-01,376.8268030855099,17.190397018371794,30.211448314342267,0
2026-01-01 10:40:00,PCS-01,378.30801918473935,-53.92089615728715,26.069673819832968,0
2026-01-01 10:45:00,PCS-01,380.5049172831681,40.97324304860339,30.10281694727458,0
2026-01-01 10:50:00,PCS-01,382.57939613035416,3.6355394709138027,34.74392623153891,0
2026-01-01 10:55:00,PCS-01,380.96382639178813,-16.655068996587726,27.441708046562535,0
2026-01-01 11:00:00,PCS-01,377.4094379772406,46.64028352218619,27.278949682170452,0
2026-01-01 11:05:00,PCS-01,380.5821476133784,65.19714279854169,27.93758794830714,0
2026-01-01 11:10:00,PCS-01,375.3554425004194,27.161669456152538,30.755496156914806,0
2026-01-01 11:15:00,PCS-01,384.80198400279477,3.4212207355910467,30.034478421393324,0
2026-01-01 11:20:00,PCS-01,378.1997058690918,9.405338628168453,27.464100079557735,0
2026-01-01 11:25:00,PCS-01,373.4306539085226,-6.416781421211791,25.651663047343373,0
2026-01-01 11:30:00,PCS-01,382.4003729252631,1.8288566160303654,31.566157562622458,0
2026-01-01 11:35:00,PCS-01,381.21913350396306,91.07935823449131,24.63842385248654,0
2026-01-01 11:40:00,PCS-01,378.89570744921133,-37.762644317286664,30.51180822640337,0
2026-01-01 11:45:00,PCS-01,377.94651969194587,38.456895707488556,28.97190506264935,0
2026-01-01 11:50:00,PCS-01,382.88125666393626,4.393660798466636,23.031611478078485,0
2026-01-01 11:55:00,PCS-01,380.576082414143,16.84199447163621,28.659728611796858,0
2026-01-01 12:00:00,PCS-01,380.862266431606,-2.248010123063982,30.663723522347247,0
2026-01-01 12:05:00,PCS-01,380.949543055537,33.05873190752344,27.75303651146686,0
2026-01-01 12:10:00,PCS-01,380.84806412155694,-75.45624368182933,25.104310161636533,0
2026-01-01 12:15:00,PCS-01,381.8870408036033,-114.2405562846878,25.92121533381969,0
2026-01-01 12:20:00,PCS-01,375.84049314762274,30.753617746102808,25.052288406513945,0
2026-01-01 12:25:00,PCS-01,377.24113869640485,35.37856810080805,28.287486214683614,0
2026-01-01 12:30:00,PCS-01,379.69770999596204,-41.88862371834712,26.259141776302815,0
2026-01-01 12:35:00,PCS-01,376.9955019192488,20.71695038424192,27.005702448041138,0
2026-01-01 12:40:00,PCS-01,378.73644797831827,-35.618759720337735,25.99092907480424,0
2026-01-01 12:45:00,PCS-01,381.77782214662886,33.29464641936908,23.86594340482599,0
2026-01-01 12:50:00,PCS-01,376.73373430533314,14.645358370821473,26.001948710196316,0
2026-01-01 12:55:00,PCS-01,379.81431187729396,-10.965707445177541,25.080744204501514,0
2026-01-01 13:00:00,PCS-01,372.8392689506962,29.618858584365285,27.435617778903136,0
2026-01-01 13:05:00,PCS-01,382.25885712189825,-20.479592444149873,23.677906419735596,0
2026-01-01 13:10:00,PCS-01,384.52749630082803,-9.464983997284456,31.284056158604802,0
2026-01-01 13:15:00,PCS-01,382.57517415118724,-10.001132215285441,28.85487841868184,0
2026-01-01 13:20:00,PCS-01,375.9610284106265,-55.379232199048914,29.5180083782077,0
2026-01-01 13:25:00,PCS-01,383.91930968160744,13.045588311985751,28.496111182344524,0
2026-01-01 13:30:00,PCS-01,380.6035213524773,-2.5466053025151556,29.879613046778307,0
2026-01-01 13:35:00,PCS-01,380.92778454537864,79.32240585640147,25.582717338996225,0
2026-01-01 13:40:00,PCS-01,382.59035749505256,2.940887484609562,32.35810153083204,0
2026-01-01 13:45:00,PCS-01,376.94486798224034,59.769724936943675,22.837506783409246,0
2026-01-01 13:50:00,PCS-01,373.926014616644,11.668801546417832,29.991988147536706,0
2026-01-01 13:55:00,PCS-01,378.46464989097575,11.294422468645145,24.69046605636083,0
2026-01-01 14:00:00,PCS-01,382.22099584286303,-21.600922328640717,25.662622047339767,0
2026-01-01 14:05:00,PCS-01,373.71591768808923,57.20607237870168,27.822133104472808,0
2026-01-01 14:10:00,PCS-01,378.8283366816239,39.86040383324442,31.028585888494604,0
2026-01-01 14:15:00,PCS-01,380.666100030341,-29.12114271277341,28.7380183995649,0
2026-01-01 14:20:00,PCS-01,380.8904562389965,-47.42336204803843,26.36577537555275,0
2026-01-01 14:25:00,PCS-01,381.06571567648876,-16.11049859551361,29.743216525807505,0
2026-01-01 14:30:00,PCS-01,377.01200135463796,27.607865768509043,27.55041225650484,0
2026-01-01 14:35:00,PCS-01,380.32030944871565,11.537537070527147,28.857339630908914,0
2026-01-01 14:40:00,PCS-01,380.3901678949348,-1.0505746212842315,26.133375746833433,0
2026-01-01 14:45:00,PCS-01,382.3487647527936,-4.967127056354738,28.530284157618567,0
2026-01-01 14:50:00,PCS-01,380.4910044093893,-45.48101690123276,31.307803834660852,0
2026-01-01 14:55:00,PCS-01,379.58791549635714,-88.45580813433162,29.16055086782222,0
2026-01-01 15:00:00,PCS-01,379.2427232261325,-3.628692582141509,23.990719163424934,0
2026-01-01 15:05:00,PCS-01,376.5893288489778,60.77359186672237,25.12848786299987,0
2026-01-01 15:10:00,PCS-01,380.2777773534353,11.543890344749608,31.524426114837993,0
2026-01-01 15:15:00,PCS-01,379.01266300015993,37.20090150335295,27.341658815482344,0
2026-01-01 15:20:00,PCS-01,382.53412373934833,-27.208522234934517,29.57907741432222,0
2026-01-01 15:25:00,PCS-01,383.2439875987624,-35.11970881877035,26.007064167795807,0
2026-01-01 15:30:00,PCS-01,382.07940414867267,64.53784547007633,28.921672325958966,0
2026-01-01 15:35:00,PCS-01,372.80643506377095,18.808384513580528,29.341671363827484,0
2026-01-01 15:40:00,PCS-01,382.92009779543406,-4.8910028968307815,29.691535977750277,0
2026-01-01 15:45:00,PCS-01,380.66322858950826,71.5364225922063,26.5829871852155,0
2026-01-01 15:50:00,PCS-01,375.9562222963531,15.6207445170932,28.93273904205813,0
2026-01-01 15:55:00,PCS-01,375.8386728867596,12.492301225113241,28.6780248058247,0
2026-01-01 16:00:00,PCS-01,381.1725441100709,-27.757921822876863,27.306628693248943,0
2026-01-01 16:05:00,PCS-01,382.9717530203398,45.318312594195575,25.832722946568566,0
2026-01-01 16:10:00,PCS-01,380.8145414125896,-0.5115442856172294,26.55237716298835,0
2026-01-01 16:15:00,PCS-01,379.382159566563,4.852236391667244,28.956222401808667,0
2026-01-01 16:20:00,PCS-01,377.87147476000126,31.055700693824882,26.124705833284633,0
2026-01-01 16:25:00,PCS-01,383.1675394531256,-30.512947166900734,30.131587196321902,0
2026-01-01 16:30:00,PCS-01,381.9712816470739,31.97275063293977,27.06556875026603,0
2026-01-01 16:35:00,PCS-01,380.33021077561307,-12.622702431255295,30.207677532551994,0
2026-01-01 16:40:00,PCS-01,378.822149409184,9.581976807969655,25.49271854637476,0
2026-01-01 16:45:00,PCS-01,382.9851127567701,69.3300957851733,23.30847841048834,0
2026-01-01 16:50:00,PCS-01,381.43262290355443,-50.28211148323087,28.662408873128825,0
2026-01-01 16:55:00,PCS-01,376.117524703887,-1.4935465107085097,24.32767414079072,0
2026-01-01 17:00:00,PCS-01,381.5284231756164,-71.35697861258558,27.812321090225037,0
2026-01-01 17:05:00,PCS-01,379.607277104512,-108.9865091452104,23.972169616849232,0
2026-01-01 17:10:00,PCS-01,378.5274972996254,7.15729012214084,24.113781875672636,0
2026-01-01 17:15:00,PCS-01,379.73910051268894,25.85191933704628,24.401301009538606,0
2026-01-01 17:20:00,PCS-01,377.5750909826858,20.943650609674048,33.71975943352673,0
2026-01-01 17:25:00,PCS-01,380.7351716457823,55.213359779017054,28.941422961395695,0
2026-01-01 17:30:00,PCS-01,380.7918541046175,6.260044688879846,26.612164013543683,0
2026-01-01 17:35:00,PCS-01,382.57029680917833,39.189358656468734,26.14614717157762,0
2026-01-01 17:40:00,PCS-01,383.4104082245054,-7.9456173974876165,25.696265517684747,0
2026-01-01 17:45:00,PCS-01,385.75827029336665,-25.116826337281193,28.456729243564016,0
2026-01-01 17:50:00,PCS-01,380.47365990160245,26.042632590280665,29.672610781385572,0
2026-01-01 17:55:00,PCS-01,381.3598032552115,47.371506033637715,21.456492212787744,0
2026-01-01 18:00:00,PCS-01,377.6854806541262,32.96759960731808,28.812424977961115,0
2026-01-01 18:05:00,PCS-01,380.3975045062881,8.462943286622558,28.465090616669613,0
2026-01-01 18:10:00,PCS-01,380.27244722299974,35.52633681446789,32.486238063168315,0
2026-01-01 18:15:00,PCS-01,381.3300194111953,-103.66834829929986,28.703607157916593,0
2026-01-01 18:20:00,PCS-01,380.0314719690113,21.08318932913924,26.673055576615983,0
2026-01-01 18:25:00,PCS-01,382.79705612344355,-10.717156814913045,25.305732839482708,0
2026-01-01 18:30:00,PCS-01,375.90162787083415,-87.99340375110008,33.2688676205873,0
2026-01-01 18:35:00,PCS-01,382.98111620855565,-34.388670255208375,26.511619976501006,0
2026-01-01 18:40:00,PCS-01,380.84301371793856,-27.527663604586326,30.330384136489027,0
2026-01-01 18:45:00,PCS-01,376.6983731138144,29.052348250567164,25.427421835018066,0
2026-01-01 18:50:00,PCS-01,382.9054168838613,-8.605194628944536,23.86368837224715,0
2026-01-01 18:55:00,PCS-01,375.57634453374413,-63.139063889793576,27.028503916129026,0
2026-01-01 19:00:00,PCS-01,385.4467563702961,-58.767531449199694,25.263174481417902,0
2026-01-01 19:05:00,PCS-01,372.4357007840029,34.985044591905286,34.75514197815528,0
2026-01-01 19:10:00,PCS-01,382.5618961115246,-14.98075834142701,28.50254575465785,0
2026-01-01 19:15:00,PCS-01,382.2508688791123,44.447519671153415,32.39042907304087,0
2026-01-01 19:20:00,PCS-01,384.1546750077649,-46.95634776326364,30.54294286427431,0
2026-01-01 19:25:00,PCS-01,382.73253391630925,-8.679224807921248,30.068369664966415,0
2026-01-01 19:30:00,PCS-01,373.9523499979505,-20.31666575675729,27.925920242230962,0
2026-01-01 19:35:00,PCS-01,375.7412893640753,-23.208617396727863,31.89953217618836,0
2026-01-01 19:40:00,PCS-01,380.10521321720347,-30.427732583919056,28.129444409629834,0
2026-01-01 19:45:00,PCS-01,380.5381866749084,59.418027908321285,33.85593796032237,0
2026-01-01 19:50:00,PCS-01,384.91773006776117,16.159638627684906,30.396742246411318,0
2026-01-01 19:55:00,PCS-01,382.75503103517246,38.652113455666836,25.26721871922347,0
2026-01-01 20:00:00,PCS-01,379.06197971831074,-0.2701037922205415,29.393453957023613,0
2026-01-01 20:05:00,PCS-01,381.2090786083947,-30.328263266188532,28.387430676774716,0
2026-01-01 20:10:00,PCS-01,385.1113734912138,1.5353466403827363,28.68955127292558,0
2026-01-01 20:15:00,PCS-01,378.9409090475158,73.054990918196,33.468103323692674,0
2026-01-01 20:20:00,PCS-01,382.8800022934123,41.22967003642263,29.166698511983512,0
2026-01-01 20:25:00,PCS-01,379.17770844352395,-10.805157961659418,27.097650043813882,0
2026-01-01 20:30:00,PCS-01,381.4652831840265,6.863476602395071,30.649145465719446,0
2026-01-01 20:35:00,PCS-01,372.5882985919236,-56.8182998891662,29.68822149726776,0
2026-01-01 20:40:00,PCS-01,380.9994246103226,-29.43307713796259,31.551736574722458,0
2026-01-01 20:45:00,PCS-01,382.8496456863482,45.86091850256142,24.902617999591342,0
2026-01-01 20:50:00,PCS-01,380.7620699768381,-61.55104304270027,28.756556344116508,0
2026-01-01 20:55:00,PCS-01,383.1382156297362,-14.383420697126423,25.868983759805264,0
2026-01-01 21:00:00,PCS-01,380.63572384792207,-28.80430324544279,26.800883090154542,0
2026-01-01 21:05:00,PCS-01,379.76313093241976,8.586210860410684,27.844708681761716,0
2026-01-01 21:10:00,PCS-01,376.2528654994177,-71.37307459564668,28.411159806235712,0
2026-01-01 21:15:00,PCS-01,380.59221010934436,-0.9273637939183392,28.751388618117502,0
2026-01-01 21:20:00,PCS-01,375.8110849812683,-33.3475877617768,25.04580317171855,0
2026-01-01 21:25:00,PCS-01,377.9239908094858,-1.1461507061304896,29.751097725270675,0
2026-01-01 21:30:00,PCS-01,375.3382948279841,68.02118605415049,31.528535240012854,0
2026-01-01 21:35:00,PCS-01,379.0509762598996,20.221079477191893,31.53618092660218,0
2026-01-01 21:40:00,PCS-01,380.34852438998723,-28.77193962076191,28.140855294398776,0
2026-01-01 21:45:00,PCS-01,374.10676442047674,-17.396859914559123,34.368878632528244,0
2026-01-01 21:50:00,PCS-01,375.7519861475866,32.34513217458759,29.445144506023603,0
2026-01-01 21:55:00,PCS-01,382.52219201676525,-7.710727664572018,28.083392065033618,0
2026-01-01 22:00:00,PCS-01,379.5160664791257,-27.950330420343,24.047497731917055,0
2026-01-01 22:05:00,PCS-01,372.75825511347597,26.35382196070344,29.806920052444333,0
2026-01-01 22:10:00,PCS-01,383.8871628876215,18.99997391015773,29.375020043804142,0
2026-01-01 22:15:00,PCS-01,382.5432229473757,87.6769506547642,22.770579711146922,0
2026-01-01 22:20:00,PCS-01,376.7334063781815,11.691404701672194,22.93044168436179,0
2026-01-01 22:25:00,PCS-01,374.38641779517314,-42.61774970455761,26.319417727296862,0
2026-01-01 22:30:00,PCS-01,379.70466820736266,8.967187046087703,25.463914328575903,0
2026-01-01 22:35:00,PCS-01,378.6290892993151,-57.102480857287354,23.686015460755062,0
2026-01-01 22:40:00,PCS-01,380.40455107570386,41.0912096863257,31.161452430699104,0
2026-01-01 22:45:00,PCS-01,384.97856392064836,20.007188227314337,26.52431897579437,0
2026-01-01 22:50:00,PCS-01,380.9378773670785,-24.860995056546752,27.34625724212891,0
2026-01-01 22:55:00,PCS-01,377.7330818749816,-37.22948741519753,28.961126003454034,0
2026-01-01 23:00:00,PCS-01,373.19984868077,-25.418689858032796,25.719649426767546,0
2026-01-01 23:05:00,PCS-01,374.92777286905124,-3.3148814228731327,31.356988053834947,0
2026-01-01 23:10:00,PCS-01,383.37702682121625,-32.42080064223244,30.042608689020827,0
2026-01-01 23:15:00,PCS-01,378.74132137703623,5.21368216182135,27.97741705213926,0
2026-01-01 23:20:00,PCS-01,382.74841487562685,45.28921129218251,23.705024637197386,0
2026-01-01 23:25:00,PCS-01,382.90743822000036,-1.5038734286651148,30.314019257754772,0
2026-01-01 23:30:00,PCS-01,379.05157544769054,94.59972357271562,31.639252348813798,0
2026-01-01 23:35:00,PCS-01,379.58032580833725,-30.225880741669503,27.303919330450313,0
2026-01-01 23:40:00,PCS-01,381.39965533218054,33.61265946697973,29.166236879031885,0
2026-01-01 23:45:00,PCS-01,377.51987936247906,2.1160253699116844,29.480581705708364,0
2026-01-01 23:50:00,PCS-01,376.4121004906427,-45.5774554030626,26.723090203803178,0
2026-01-01 23:55:00,PCS-01,382.1786512250751,-44.42756829217849,30.875951407015204,0
2026-01-02 00:00:00,PCS-01,381.1329088475348,-36.28675174891599,24.08789013801473,0
2026-01-02 00:05:00,PCS-01,378.4931359448998,47.033004634161095,27.70123356701707,0
2026-01-02 00:10:00,PCS-01,378.6618387461584,-4.33657793831641,26.838238345269357,0
2026-01-02 00:15:00,PCS-01,377.5308515474298,144.71025110837533,28.364997353774648,0
2026-01-02 00:20:00,PCS-01,378.06876780635054,2.936215786254289,28.039735792119163,0
2026-01-02 00:25:00,PCS-01,379.6341071007379,-3.5956453488052187,22.92688555975614,0
2026-01-02 00:30:00,PCS-01,370.5571148358743,15.548502935031092,32.88692937604965,0
2026-01-02 00:35:00,PCS-01,380.80257728704527,63.19341764246532,31.565891310734195,0
2026-01-02 00:40:00,PCS-01,385.40858831133903,-7.777459378392378,27.464345278080398,0
2026-01-02 00:45:00,PCS-01,372.79561833901346,-12.228517513719314,25.796583424491374,0
2026-01-02 00:50:00,PCS-01,374.6593913580445,44.80062137599414,23.61241169664783,0
2026-01-02 00:55:00,PCS-01,378.6582659367224,-11.040407065616193,26.542925558383505,0
2026-01-02 01:00:00,PCS-01,378.254855592764,-0.0036937009864262535,24.67996707761307,0
2026-01-02 01:05:00,PCS-01,383.7287816880486,21.26291843397674,24.57498351128741,0
2026-01-02 01:10:00,PCS-01,380.83598134684024,-47.95239960405916,26.305428843660298,0
2026-01-02 01:15:00,PCS-01,380.4926231186851,-1.581980928535123,30.11332934793909,0
2026-01-02 01:20:00,PCS-01,379.40616471316395,26.55166989035449,32.52662132209713,0
2026-01-02 01:25:00,PCS-01,374.10243850132815,28.88513049101593,26.751350541668476,0
